itemid,property,num_value
72074,631,360.0
221400,790,1260000.0
387223,790,59880.0
116920,888,86628.0
157198,400,
348325,279,
388222,976,16.8
94908,771,
304685,771,190776.0
104279,720,7200.0
418751,976,30.0
266752,790,22920.0
298892,804,24.0
312137,842,12.0
323194,790,157680.0
41033,790,155040.0
7959,663,187.2
236133,790,60480.0
126325,790,45720.0
185498,888,60049.2
246785,400,639502.0
29134,888,
332553,188,404373.0
225205,888,1284577.0
284397,790,263880.0
301115,790,377160.0
139876,790,429600.0
280127,400,552.0
158739,790,73200.0
307196,400,
305583,790,6120.0
438277,790,321840.0
359726,400,639502.0
50667,400,424566.0
241309,790,32880.0
115128,790,297720.0
28259,758,1187104.0
260405,619,6000.0
302329,790,58920.0
19089,790,41880.0
220944,810,424566.0
215651,611,545395.0
248889,749,
277049,810,288.0
420117,19,24.0
18506,1054,180.0
423659,790,11880.0
318961,400,612.0
66933,400,639502.0
15616,400,639502.0
87172,1066,28.8
10934,790,114720.0
240222,790,38880.0
143860,790,6480.0
254363,888,30603.0
109635,790,63480.0
323561,810,
401782,790,15360.0
220613,790,3720.0
159246,202,144.0
174752,790,51720.0
214454,810,600.0
418151,790,10560.0
463963,400,552.0
438526,790,185820.0
159374,400,2340.0
254062,400,424566.0
48541,790,232200.0
270114,104,8400.0
254720,888,1297729.0
22159,400,1080.0
261494,790,16920.0
209925,400,456.0
104272,456,76.44
96995,790,6480.0
209643,568,988555.0
53263,400,424566.0
167525,400,78.0
254325,790,486996.0
361170,810,628176.0
385029,790,75840.0
321873,423,72.0
47685,790,6600.0
184776,810,1175087.0
352267,0,266119.0
128118,790,18360.0
11514,964,604633.0
100345,456,525396.0
79294,888,12276.0
328123,566,310.8
191306,400,
428904,281,408000.0
165302,0,903287.0
171971,976,26.4
4524,566,312.0
235091,663,187.2
181513,188,960.0
86062,810,
160427,631,988555.0
401715,42,84.0
324582,188,10317.0
88159,810,744.0
396725,98,120.0
43281,888,8527560.0
294544,771,639502.0
31705,120,639502.0
111462,805,24.0
292802,790,57480.0
135649,638,12.0
450493,888,584147.0
128224,762,444.0
52107,720,10317.0
459811,790,266160.0
353595,663,180.0
44355,900,424566.0
410005,663,120.0
275782,400,456.0
36546,790,17160.0
211125,888,24132.0
50719,400,
443376,102,1536.0
302694,784,686768.0
364287,790,38016.0
332290,400,314.4
8023,964,604633.0
416426,790,39720.0
79237,400,456.0
21780,810,1176.0
166122,887,853231.0
55535,888,269942.0
342751,790,45240.0
74081,658,20400.0
241761,202,144.0
161679,790,960.0
338675,964,2640.0
17368,771,639502.0
290088,790,4320.0
414088,888,30603.0
101178,790,5520.0
340720,790,67008.0
396811,909,348.0
157049,790,24360.0
132893,790,30480.0
453983,761,14.4
113167,0,1284577.0
177316,790,10692.0
317883,566,424566.0
102640,790,21720.0
154130,790,670800.0
11184,314,
140741,888,823131.0
267660,888,69984.0
466709,1066,66.0
207893,790,18480.0
278754,0,127267.0
176485,790,167580.0
193723,790,47520.0
350790,720,10317.0
211451,784,686768.0
356279,400,552.0
250497,790,306480.0
52157,19,12.0
191616,810,336.0
207754,888,356369.0
452581,810,1200.0
436283,888,31200.0
359357,139,1161106.0
252319,790,76680.0
418295,790,17880.0
242444,790,7044.0
408593,888,1154859.0
185322,400,424566.0
265351,1081,686768.0
268424,468,272976.0
26627,441,1824.0
210229,790,61200.0
7004,790,8760.0
298940,917,617198436.0
2863,619,3840.0
88509,663,184.8
122104,654,37.2
7117,790,9000.0
175404,607,1146011.0
123566,749,2760.0
273523,710,
177028,423,72.0
292445,790,36480.0
133710,566,424566.0
193203,283,857291.0
435390,790,539880.0
351913,400,424566.0
305484,888,
409152,790,36240.0
424585,790,57240.0
425101,790,5040.0
247046,969,628176.0
461284,810,264.0
416797,663,207.6
312257,758,72.0
292667,790,16080.0
440289,619,3000.0
410386,790,71400.0
68643,441,1680.0
36137,400,90.0
18787,790,0.0
270015,202,318029.0
374296,888,4692024.0
145469,810,1175087.0
247597,400,552.0
39486,790,26400.0
70466,222,12.0
416440,400,424566.0
409982,976,19.2
299140,400,639502.0
303524,771,
91194,790,2212080.0
48935,888,1154859.0
264152,790,10560.0
438443,790,150240.0
392500,917,626974.0
131364,790,26280.0
35118,917,24011928660468.0
88432,888,424566.0
35316,120,1187104.0
202987,619,1187104.0
178184,120,1187104.0
412481,771,190776.0
96827,790,32856.0
227546,758,12.0
38080,790,11520.0
7757,810,612.0
149764,945,480.0
364077,790,3600.0
417248,202,712373.0
253617,790,293280.0
355753,790,270120.0
173897,140,1200.0
295278,619,12.0
149322,888,628176.0
301048,96,228.0
456831,809,720.0
180538,761,190776.0
178231,663,204.0
45832,720,1320.0
172437,719,593897.0
65593,790,19680.0
109437,810,288.0
432892,324,639502.0
232088,400,552.0
203176,790,78840.0
81427,810,424566.0
305971,917,104004.0
377352,888,928004.0
333675,1054,639502.0
456858,888,3396.0
29521,400,424566.0
338682,30,0.0
405714,279,1200.0
429046,400,552.0
425785,758,24.0
72504,790,33000.0
110100,810,253196.0
233540,790,103080.0
437341,400,
219639,917,3540164436.0
219942,790,48720.0
366958,790,8640.0
7558,902,69.6
35926,1054,180.0
309043,400,
43777,400,552.0
27476,790,78240.0
136750,663,121.2
417170,344,628176.0
99399,810,424566.0
29286,0,663923.0
72023,790,29040.0
140741,888,12.0
340770,575,24011799619908.0
298464,784,24.0
155118,1066,424566.0
52104,790,32520.0
91357,671,396934.0
227394,790,61896.0
410163,400,
304089,619,1187104.0
400135,761,31.2
27445,419,63.0
255224,790,16440.0
288746,945,
229503,888,
320323,292,12.0
120761,663,187.2
384763,611,545395.0
254000,96,240.0
434206,790,14028.0
224198,790,26760.0
209594,964,4800.0
96486,790,21888.0
140156,790,22200.0
152299,719,593897.0
181457,917,168001810836.0
32459,663,121.2
406564,720,2880.0
137970,964,2640.0
6394,120,545395.0
6060,1054,84.0
168848,790,581640.0
333561,790,3120.0
42793,790,41520.0
309688,441,1175087.0
312489,790,17280.0
168117,619,1187104.0
461098,790,31548.0
177003,400,424566.0
271896,790,311880.0
197240,400,424566.0
321667,400,424566.0
51626,790,249600.0
87321,790,19908.0
124542,790,279600.0
120583,888,26616.0
293972,917,2635788.0
337975,324,72.0
29872,400,255.6
264285,888,300.0
219153,790,245040.0
403445,790,508800.0
200866,790,22080.0
197582,790,23640.0
29365,790,86520.0
443842,790,4680.0
241948,441,1248.0
151056,631,988555.0
231780,654,85.2
68413,19,908104.0
123121,810,424566.0
272015,888,
305597,771,190776.0
205962,720,10317.0
459631,790,13920.0
254709,888,1284577.0
227753,441,336.0
395939,790,7320.0
442725,790,4560.0
461758,790,59760.0
201867,810,628176.0
279465,790,82800.0
64470,102,360.0
79452,771,
458378,19,48.0
108867,188,1200.0
442220,468,12.0
51944,719,12.0
244514,790,39600.0
159912,790,9840.0
165574,964,486467.0
74672,790,62880.0
113085,400,
348328,104,10317.0
100845,790,0.0
245217,790,0.0
3928,790,47424.0
242452,790,16224.0
60328,790,5040.0
438436,790,71280.0
425833,917,1380972.0
152190,857,516.0
53883,790,395880.0
295133,400,225.6
430037,790,6120.0
61583,888,1042438.0
21328,400,424566.0
165664,790,324600.0
120877,790,17520.0
234147,917,5409217200.0
331467,188,3000.0
244481,888,1325152.0
261729,790,194208.0
77344,810,1175087.0
371860,790,6240.0
451401,790,131568.0
298083,441,1175087.0
329126,884,628176.0
66336,790,49080.0
229730,888,
5181,771,32.4
124118,720,10317.0
153002,761,190776.0
169901,790,18756.0
296530,771,15.6
436219,790,47040.0
240755,400,552.0
22502,96,228.0
124540,790,287160.0
405383,771,639502.0
83625,1068,10317.0
443554,188,3600.0
286886,400,720.0
354966,202,135612.0
109493,790,180480.0
160483,790,51072.0
136687,790,20040.0
278052,279,628176.0
137878,888,281660.0
186790,400,552.0
387690,790,38640.0
428364,719,593897.0
27352,810,424566.0
49076,611,545395.0
166157,1054,639502.0
91393,619,1187104.0
139336,663,121.2
436496,400,
100460,790,75600.0
426474,790,16680.0
116182,790,102360.0
448133,790,1920.0
428351,663,187.2
268446,790,13200.0
321587,761,190776.0
466502,104,3000.0
230929,810,424566.0
308717,790,512400.0
12501,795,3600.0
309038,279,1175087.0
235244,1054,180.0
103521,790,454680.0
70230,19,350726.0
228558,1066,424566.0
208602,1066,72.0
442337,400,
19429,611,1187104.0
159822,790,12720.0
109973,790,81240.0
133548,790,158724.0
266735,996,24.0
280915,400,
121103,790,130080.0
318505,400,552.0
341950,964,2880.0
214893,400,639502.0
210002,790,21000.0
279969,790,115800.0
237953,790,99360.0
360712,19,24.0
413966,790,5640.0
419395,790,88800.0
389532,790,101040.0
226841,790,161880.0
176721,790,7188.0
361557,790,45720.0
108884,745,1144008.0
181211,888,229344.0
449484,888,726612.0
118621,790,73920.0
133368,1054,
60392,790,44760.0
5281,569,12.0
100795,790,53040.0
315735,790,7800.0
300409,638,12.0
239304,810,1128.0
59713,177,60.0
411993,1066,424566.0
49874,619,1187104.0
111593,283,717971.0
42351,566,660.0
97926,953,21263.0
94271,790,95880.0
144597,888,3216.0
66252,19,0.0
281084,810,840.0
453427,790,20400.0
244926,790,11040.0
141980,663,187.2
96783,771,190776.0
295866,400,552.0
283354,810,424566.0
319312,279,
100576,19,216.0
227485,790,258960.0
72721,790,17880.0
454558,299,628176.0
114302,790,131040.0
6700,790,4920.0
76426,900,424566.0
406776,120,639502.0
345751,888,206386.0
22145,790,16080.0
214319,790,77160.0
154130,790,418800.0
376175,441,1104.0
398406,900,424566.0
16502,456,525396.0
66670,790,217080.0
261966,790,689640.0
225520,888,58776.0
340631,663,187.2
426421,790,25440.0
97046,790,412200.0
182829,177,60.0
251361,400,424566.0
66035,464,264.0
295701,790,39720.0
141457,423,190776.0
67182,790,46680.0
181084,275,60.0
259950,790,269280.0
44020,790,136200.0
424244,888,
287542,790,11280.0
458488,790,57960.0
239989,790,36612.0
195656,710,190776.0
247152,790,39360.0
240561,790,4320.0
98424,790,57240.0
120015,790,26880.0
115311,976,39.6
115989,597,628176.0
239254,1074,833752.0
76312,400,501.6
21462,314,1128577.0
269083,790,24240.0
223032,790,9240.0
66293,888,736235.0
370947,1054,
160483,790,51072.0
186929,810,628176.0
364977,400,639502.0
193316,771,190776.0
245107,468,24.0
377286,790,60480.0
112962,19,18.0
195022,964,1128577.0
18999,790,40200.0
303851,1054,
242007,888,288796.0
81237,42,121.2
85062,790,159600.0
44959,790,71640.0
233489,790,39420.0
186443,881,48.0
302308,888,681805.0
16516,658,21263.0
346113,790,32724.0
112351,945,
291931,719,593897.0
382586,790,39000.0
284668,888,350726.0
366967,279,1175087.0
218808,790,348000.0
231662,439,700060.0
260153,515,60.0
307212,945,910945.0
75293,790,12840.0
138368,790,50880.0
37384,400,424566.0
61883,884,628176.0
374491,810,
332920,246,1056.0
113275,790,20400.0
134268,619,6000.0
373087,400,336.0
138936,790,63120.0
312478,790,191400.0
53167,810,628176.0
303940,758,144.0
304546,790,434520.0
380489,790,7920.0
56646,19,84.0
274233,790,129120.0
106452,619,1187104.0
368652,19,120.0
342469,790,49440.0
436310,790,21360.0
404711,663,169.2
323096,758,48.0
147614,992,7200.0
245952,917,24011799429384.0
5129,1054,180.0
371160,790,7920.0
408239,810,
431732,790,64104.0
285318,884,628176.0
138806,790,993960.0
452035,1075,1029109.0
225856,977,5880.0
288262,810,
317729,631,988555.0
168474,790,565800.0
45622,400,424566.0
298873,283,1144008.0
142181,663,187.2
11922,790,0.0
463607,810,492.0
331939,663,186.0
222337,888,279887.0
97890,790,151680.0
448600,790,321240.0
288435,790,10320.0
466398,400,552.0
398951,790,95880.0
211522,888,870641.0
365776,790,229560.0
436663,654,60.0
21639,658,21263.0
164395,888,848640.0
15238,790,13440.0
388447,790,83760.0
22824,790,42480.0
330019,1054,639502.0
220305,976,20.4
189736,202,7200.0
360876,810,336.0
350750,726,1187104.0
81629,790,5400.0
424004,888,1135780.0
226860,888,597527.0
454342,790,6480.0
70220,758,1187104.0
108089,188,10317.0
286097,810,424566.0
419905,400,
205280,888,421694.0
451940,790,128400.0
312523,96,204.0
153541,212,12.0
120232,400,424566.0
111165,333,
262543,790,14280.0
57542,790,63480.0
320788,790,73080.0
198886,663,187.2
128976,19,72.0
415301,790,131880.0
365850,120,639502.0
292185,790,118464.0
459395,810,
71875,790,7800.0
107971,11,628176.0
62228,400,424566.0
371594,790,138720.0
41708,441,336.0
407363,790,26520.0
386072,569,12.0
292023,120,923584.0
458196,441,1392.0
68552,784,12.0
124038,562,913084.0
358052,400,424566.0
332302,790,50388.0
352901,888,612841.0
113697,790,105720.0
129669,888,
26339,631,600.0
367595,790,153600.0
205729,917,712303380.0
261361,888,318029.0
319977,888,1203949.0
332436,102,396934.0
446786,188,300.0
219220,976,1135780.0
195762,790,118200.0
230366,810,1104.0
129384,400,424566.0
388727,790,775632.0
461481,790,62064.0
385322,790,362640.0
363373,790,8280.0
433953,333,639502.0
187680,790,114360.0
264166,888,
316255,790,203880.0
297374,790,167640.0
133060,981,664227.0
266554,917,558915.0
214954,790,0.0
24040,790,108600.0
103833,400,639502.0
427553,441,1896.0
37730,400,639502.0
78523,790,180240.0
414149,790,3480.0
464635,140,1169762.0
445627,817,20400.0
16171,283,1314645.0
441120,344,628176.0
322317,790,79560.0
245190,917,24011801350092.0
236131,900,424566.0
428958,790,140040.0
288161,790,48600.0
115264,19,309206.0
132975,685,1344.0
359174,790,7560.0
139952,1054,180.0
409016,790,6840.0
283774,790,9960.0
433749,663,139.2
235960,98,144.0
261898,575,1193002.0
384430,790,227520.0
183837,888,1650300.0
433014,790,130440.0
381919,790,7680.0
25789,42,84.0
409900,400,
189725,456,147634.0
211861,790,8748.0
411429,671,18.0
51066,790,18840.0
439884,790,9960.0
405083,790,1359120.0
191091,19,36.0
217671,468,272976.0
189906,400,639502.0
388047,917,3252.0
44303,400,
375164,283,703408.0
110722,790,5760.0
33305,810,924073.0
383496,964,486467.0
410902,917,711787056.0
306210,283,109253.0
253524,790,186840.0
42959,790,198000.0
341642,314,
22868,790,148560.0
105218,299,424566.0
43939,790,296760.0
337710,19,36.0
438140,888,1175087.0
297650,19,36.0
77513,400,
400591,400,639502.0
281253,719,132.0
167933,1064,952750.0
417285,400,552.0
161546,141,24.0
348354,607,144717.0
443139,790,334140.0
233145,638,12.0
105631,790,332880.0
60574,761,1608.0
423659,283,30603.0
416440,400,
55604,468,272976.0
36210,790,111840.0
308075,888,12.0
324457,790,214200.0
112633,810,
308210,888,23484.0
9677,976,1135780.0
424776,761,190776.0
67177,790,194040.0
244374,415,384995.0
439274,400,639502.0
457288,888,153900.0
137202,790,17880.0
318760,790,79440.0
397859,199,12.0
139108,19,309206.0
243560,790,36480.0
453571,566,424566.0
111116,884,628176.0
389591,202,243516.0
202103,790,19200.0
370502,400,
306260,790,161280.0
205780,888,551742.0
415187,441,600.0
145052,976,1135780.0
435247,658,2160.0
369300,809,910945.0
21907,400,552.0
383855,790,259440.0
366141,790,87720.0
270323,810,1896.0
110249,790,95640.0
117610,104,4800.0
174873,771,190776.0
297781,790,26712.0
252100,888,1154859.0
170279,11,
222150,810,1144008.0
43470,748,42.0
372422,663,207.6
223435,120,639502.0
372733,439,24.0
252407,0,1113685.0
310564,888,48.0
357106,611,1187104.0
13334,964,604633.0
27731,1066,424566.0
453029,784,1200.0
60413,888,458916.0
66254,790,54600.0
394007,790,4320.0
230264,917,31302966672.0
190198,790,80160.0
391406,917,
257115,790,77760.0
112693,888,1135780.0
119376,884,
66578,771,639502.0
72538,810,
257384,810,
295193,790,360000.0
401532,790,12240.0
304852,281,786769.0
386075,810,628176.0
415441,795,
10100,888,681805.0
560,400,552.0
392852,619,1187104.0
13865,771,190776.0
31147,888,
452168,790,28680.0
409596,809,1200.0
460140,888,1197684.0
1801,1025,3840.0
316239,790,12480.0
449972,400,424566.0
373690,790,257760.0
316465,790,34080.0
29467,790,61680.0
367584,758,48.0
392457,19,108.0
14771,400,424566.0
327217,976,12.0
220311,964,1128577.0
75576,810,42.0
168614,42,108.0
328433,809,910945.0
147214,790,136680.0
444111,790,30600.0
231620,917,7907436.0
437549,400,424566.0
258271,790,439560.0
25063,790,171888.0
109908,719,593897.0
224976,400,
75428,790,34560.0
386382,400,528.0
380134,790,3720.0
430151,888,13248.0
183658,790,9480.0
284277,810,324.0
390715,790,51840.0
235018,790,14280.0
241329,888,26640.0
414103,790,56400.0
58444,761,190776.0
453195,790,193560.0
219776,888,1141052.0
202391,19,132.0
258235,790,94320.0
425861,790,15240.0
240362,790,581880.0
266900,888,
64312,810,
63879,969,628176.0
163479,400,
347500,888,1296854.0
60391,888,625815.0
386621,790,189480.0
29605,888,424566.0
171042,790,32040.0
233489,790,39420.0
128792,790,28200.0
434152,790,161640.0
424244,888,625815.0
396958,685,1676.4
442569,790,134640.0
433926,790,5520.0
83070,790,10320.0
17561,758,1187104.0
293366,19,908104.0
448738,400,639502.0
390261,790,25440.0
15564,790,65400.0
389289,790,4680.0
3344,790,33000.0
239788,98,60.0
189258,314,36.0
214841,884,
457593,761,190776.0
99490,140,2400.0
250225,790,350880.0
307753,400,498.0
200966,202,60484.32
215975,790,2880.0
85927,790,99720.0
314781,115,12.0
358394,790,28920.0
296649,0,768453.0
391934,758,545395.0
145943,314,1128577.0
419352,674,1749.0
425721,1054,639502.0
56596,654,126.0
149350,790,4080.0
161415,888,85200.0
292730,888,388705.0
452137,566,268.8
232426,258,639502.0
101457,1066,38.4
33388,790,15360.0
312634,299,190776.0
62132,790,37440.0
91264,400,639502.0
102208,0,98606.0
259048,790,473400.0
289142,141,12.0
218447,790,49200.0
97960,456,525396.0
63862,400,552.0
340680,810,150.0
197687,646,156.0
114742,1066,424566.0
130852,917,67080.0
122739,663,187.2
104999,400,552.0
159558,790,56400.0
10397,771,639502.0
452869,220,12.0
398953,790,10920.0
370937,761,180.0
163219,761,190776.0
376017,888,832471.0
282790,19,108.0
409675,175,12.0
332391,663,187.2
417469,888,44076.0
243626,790,65280.0
433211,400,393.6
96995,790,6360.0
354744,888,1284577.0
126668,19,96.0
86076,790,38160.0
124470,790,44400.0
341406,888,1278512.0
269201,810,1176.0
352549,400,
139933,566,424566.0
187843,1050,964443.0
379292,790,2888880.0
142993,790,150288.0
460671,333,639502.0
121955,810,168.0
244308,790,83160.0
129078,790,374004.0
441828,400,552.0
18823,658,21263.0
167540,790,15600.0
462645,790,31080.0
256948,188,10317.0
140038,1066,424566.0
366351,279,
336480,790,182520.0
307737,189,843956.0
43787,790,20280.0
255235,790,248916.0
181180,888,807503.0
398559,997,1333885.0
282859,790,147000.0
168586,790,107760.0
405319,319,628176.0
386209,790,4320.0
3118,631,988555.0
445715,790,16680.0
105242,790,60720.0
361798,888,681805.0
443204,19,30603.0
65955,1054,
317083,790,16680.0
285980,19,908104.0
246078,19,96.0
289806,790,36312.0
114462,888,26784.0
236171,658,21263.0
309461,400,639502.0
87604,790,9600.0
413901,795,
366093,790,11040.0
236265,468,24.0
156858,790,537480.0
274475,719,12.0
14650,790,10920.0
221464,400,424566.0
410620,415,384995.0
395970,790,73308.0
425488,790,7284.0
93939,400,639502.0
316734,900,714.0
368116,566,424566.0
350582,790,191760.0
346311,19,639502.0
415173,400,639502.0
398494,810,
112467,790,102000.0
210706,96,180.0
146141,575,24011929190328.0
59613,202,
426496,790,446880.0
293304,790,21840.0
28409,810,
42800,810,1175087.0
459047,917,433668.0
335485,790,59760.0
278844,964,2760.0
434369,790,4680.0
130360,790,562680.0
115008,976,1135780.0
214252,888,156.0
390956,888,1061760.0
155853,400,552.0
